unix,open,high,low,close,Volume USD
1630486800,47399.95,47718.34,47331.7,47686.23,5278605.981
1630490400,47679.52,47780.94,47513.6,47541.7,3729073.601
1630494000,47568.25,47788.74,47538.66,47742.64,3898768.28
1630497600,47732.96,47868.5,47596.6,47716.83,3035233.484
1630501200,47748.74,47832.86,47360,47499.19,3455829.197
1630504800,47499.19,47683.35,47283.41,47307.31,3970701.922
1630508400,47306.96,47546.26,47284.32,47524.36,4303593.729
1630512000,47519.6,48614.98,47417.04,48488.53,6268331.272
1630515600,48493.56,49134,48342.69,48779.73,14780198.91
1630519200,48772.52,48936.74,48653.51,48675.4,3132583.245
1630522800,48675.35,48702.51,48057.58,48162.13,8466815.003
1630526400,48150,48345.17,48122.71,48287.62,3279167.394
1630530000,48269.99,48536.78,48252.37,48453.77,2121648.627
1630533600,48460.84,48773.41,48303.04,48441.25,2026187.351
1630537200,48441.69,48899.6,48400.72,48853.49,2602463.315
1630540800,48830.93,49000,48625,48815.83,4541358.94
1630544400,48774.55,49837.35,48709.32,49734.03,9689992.047
1630548000,49734.03,49916.06,49600,49617.22,11815905.88
1630551600,49617.22,49722.68,49567.17,49567.17,3540713.745
1630555200,49596.12,49642.49,49318.33,49404.62,3261073.026
1630558800,49395.06,49712.89,49380.86,49484.26,2754116.958
1630562400,49464.24,50058.91,49437.15,49971.11,3692568.134
1630566000,49998.78,50380,49700,49879.23,8066403.826
1630569600,49850.21,50237.89,49761.88,50116.17,4722435.347
1630573200,50134.18,50171.57,49713.1,49848.63,3420575.032
1630576800,49829.19,50102.11,49748.09,50073.5,2462352.229
1630580400,50068.57,50178.54,49832.5,50108.27,4253938.965
1630584000,50108.27,50264.44,49880.13,50041.56,5624708.901
1630587600,50038.34,50230.82,49973.85,50159.58,3365696.366
1630591200,50164.42,50390,49410.71,49535.22,12179721.5
1630594800,49535.22,49783.05,49271.98,49574.23,11957744.02
1630598400,49544.83,49757.92,49427.2,49604.45,5451048.62
1630602000,49605.48,49624.78,49290.17,49547.25,1311179.316
1630605600,49581.86,49597.43,49208.74,49370,1876536.301
1630609200,49370,49464.22,49250,49355.82,1866092.41
1630612800,49355.24,49679.98,49276.85,49561.01,1915300.251
1630616400,49573.94,49875.44,49535.45,49843.17,2202539.857
1630620000,49852.6,49852.6,49623.41,49740.29,943202.3412
1630623600,49721.46,49721.46,49263.5,49274.79,1760945.209
1630627200,49284.93,49413.46,48500,48611.61,8098954.257
1630630800,48569.01,48726.87,48351.6,48574.67,2387963.887
1630634400,48578.12,49023.64,48515.92,49007.2,3077310.641
1630638000,49014.9,49528.08,48953.95,49480.03,1782187.884
1630641600,49508.59,49761.61,49420.33,49729.48,1882134.754
1630645200,49734.5,49749.69,49420.72,49462.7,1471312.641
1630648800,49480.54,49616.66,49329.43,49406.41,2297954.105
1630652400,49406,49567.66,49214.32,49308.03,2102408.558
1630656000,49324.4,50048.43,49274.32,49999.52,3884209.692
1630659600,50000.02,50172.42,49840,50120,6948977.002
1630663200,50095.64,50530,49581.32,49846.86,8071113.162
1630666800,49865.56,50275.11,49505.45,50231.57,7359003.5
1630670400,50201.82,50940,49908.53,50677.09,19410471.32
1630674000,50672.58,50967.95,50568.4,50740.39,3469115.951
1630677600,50745.79,51050,50238.77,50733.17,9143441.138
1630681200,50709.51,50855.08,50559.48,50604.56,5217030.835
1630684800,50590.46,50753.58,50460.41,50488.93,4163987.239
1630688400,50511.38,50629.39,50339.53,50425.73,4056168.605
1630692000,50403.54,50577.11,50235,50487.84,3739483.262
1630695600,50487.84,50568.41,50286.71,50568.41,1467219.141
1630699200,50542,50557.92,50030.68,50162.21,1843860.937
1630702800,50162.21,50259.92,50016.89,50257.2,1973344.712
1630706400,50257.2,50268.05,49594,49722.69,5624507.193
1630710000,49697,50091.7,49593.46,50025.04,2044263.724
1630713600,50033.5,50170.59,49702.18,49948.89,2491036.208
1630717200,49930.28,49930.74,49610.3,49715,2332510.665
1630720800,49695.2,50147.01,49601.53,50140.75,852581.6949
1630724400,50122.15,50379.72,50027.06,50298.01,1507770.508
1630728000,50290.2,50485.74,50225.8,50363.72,1186437.672
1630731600,50362.33,50381.93,50175.91,50311.8,1721905.389
1630735200,50287.63,50368.71,50197.68,50368.71,1366724.176
1630738800,50355.57,50471.23,50147.93,50225.32,1303387.872
1630742400,50180.19,50253.81,49975.44,50133.08,1488924.587
1630746000,50108.99,50473.59,50070.8,50455.69,1125144.568
1630749600,50471.28,50570.94,49811.09,49820.48,2548553.304
1630753200,49874.63,50084.84,49727.77,49942.95,1044963.182
1630756800,49970.34,50343.49,49942.32,50275.4,1439071.248
1630760400,50284.11,50314.97,50115.16,50238.26,1391511.076
1630764000,50233.78,50236.9,49856.57,50005.17,1728908.734
1630767600,50005.17,50162.11,49771.34,49906.38,1970785.413
1630771200,49906.38,50087.26,49729.36,49851.97,2394132.782
1630774800,49846.43,50002.74,49388.26,49998.95,7451875.803
1630778400,49986.64,50058.55,49881.58,49924.94,625347.9038
1630782000,49916.34,50028.92,49675,50023.26,2326682.111
1630785600,50023.26,50262,49989.84,50194.41,2030362.096
1630789200,50219.93,50269.19,50113.81,50236.54,965709.1375
1630792800,50246.65,50306.53,49867.97,49911.81,982907.2834
1630796400,49882.15,50064.99,49769.15,49943.16,1234530.474
1630800000,49965.32,50268.88,49822.39,50177.2,994720.511
1630803600,50200,50219.17,49960.82,50119.23,1396006.75
1630807200,50142.93,50340.4,50096.25,50122.81,994240.8965
1630810800,50151.34,50171.45,49699.1,49724.35,2350342.922
1630814400,49685.97,49906.85,49675,49868.44,783009.7335
1630818000,49868.44,49880.92,49615.1,49728.43,1074342.71
1630821600,49703.4,49924,49500,49901.72,1186625.698
1630825200,49908.34,50084.5,49829.25,49894.27,1500124.749
1630828800,49896.72,50211.1,49842.4,50174.45,1552620.34
1630832400,50210.49,50247.1,50070.98,50189.57,2408871.337
1630836000,50181.42,50289.17,49988.84,50030.24,2022428.084
1630839600,50037.91,50419.87,49920,50237.57,2175944.215
1630843200,50257.5,50290.09,50030.35,50130.08,1670481.47
1630846800,50169.35,50294.24,50054.68,50220.82,1995388.162
1630850400,50226.56,50520.04,50166.42,50278.51,2364139.219
1630854000,50258.43,50401.26,50100,50251.36,1500961.404
1630857600,50255.81,50454.36,50148.93,50409.1,1314353.248
1630861200,50414.99,50488.84,50305.99,50341.84,735565.9521
1630864800,50356.32,50466.45,50264.29,50392.76,777415.3305
1630868400,50399.26,50900,50388.37,50722.13,3851963.917
1630872000,50729.52,51721,50658.53,51683.8,9250327.369
1630875600,51703.14,51863.2,51481.64,51751.75,4871020.179
1630879200,51749.1,51900,51620.78,51843.65,1632380.53
1630882800,51856.6,51898.49,51647.21,51809.28,1621059.186
1630886400,51809.28,51920,51512.33,51767.12,5149608.995
1630890000,51785.78,51988.42,51704.21,51867.81,2957981.619
1630893600,51835.89,51894.89,51678.25,51747.29,5294735.916
1630897200,51705.79,51802.34,51460,51615.36,7312003.431
1630900800,51645.56,51755.02,51601.54,51729.92,1546236.448
1630904400,51718.87,51807.52,51634.05,51790,2740247.399
1630908000,51790,51938.6,51754.7,51885,6328519.161
1630911600,51885,52030,51718.6,51821.09,5196454.38
1630915200,51833.69,51833.69,51665.37,51712.78,1934674.65
1630918800,51709.64,51904.99,51667.83,51870.4,1866296.088
1630922400,51858.86,51867.99,51740.31,51839.64,1743378.642
1630926000,51804.44,52230.34,51282.26,51401.35,10490672.81
1630929600,51385.09,51561.21,51024.32,51384.39,17688343.38
1630933200,51360.28,51518.13,51177.24,51506.79,4339849.835
1630936800,51461.88,51745,51438.46,51732.07,4835997.029
1630940400,51730.97,51745,51568.74,51635.05,3255518.693
1630944000,51631.89,51782.29,51504.73,51568.5,1492015.458
1630947600,51576.63,51725.14,51560.1,51695.46,1799482.283
1630951200,51702.87,51901,51624.2,51875.32,1793572.786
1630954800,51878.82,52090.88,51707.34,51750,2632835.164
1630958400,51750,51986.39,51663.47,51943.28,1271604.808
1630962000,51943.28,52180.46,51863.97,52102.45,2993599.004
1630965600,52122.05,52658.52,52109.39,52608.19,6959480.122
1630969200,52636.05,52810,52385.52,52708.2,4861426.746
1630972800,52719.43,52796.17,52407.6,52542.41,4732426.368
1630976400,52517.56,52723.71,52467.09,52537.82,2356146.34
1630980000,52531.84,52883.14,52531.84,52721.5,2905509.079
1630983600,52734.26,52956.47,52644.52,52684,3537810.175
1630987200,52646.54,52708.25,52508.55,52557.13,2812776.031
1630990800,52556.03,52776.03,52415.12,52679.88,4032699.274
1630994400,52699.25,52699.25,52352,52352,2051742.394
1630998000,52370.61,52482.6,52063.7,52369.18,3656799.148
1631001600,52378.22,52381.67,51149.27,51216.55,23724920.14
1631005200,51198.6,51464.79,50516.65,50854.01,15326525.26
1631008800,50830.25,51256.34,50819.36,51162.87,6476938.612
1631012400,51122.74,51216.35,50956.27,50956.27,2457612.62
1631016000,50946.53,51140.71,50661.04,50992.93,2942610.981
1631019600,50999.78,51092.49,50585,50622.05,9828945.431
1631023200,50573.8,50788.4,47352,47459.42,40606771.6
1631026800,47423.9,48030.49,42900.01,46752.18,82780094.25
1631030400,46712.12,47637.2,46432.85,47504.05,26793809.48
1631034000,47517.73,47618.12,46656.13,46659.78,15353083.92
1631037600,46655.11,47427.96,46011.01,46992.75,17216213.65
1631041200,46993.39,47317.71,46580,46693.9,13586639.02
1631044800,46700,47187.73,46310,46859.1,12259753.18
1631048400,46832.83,46991.7,46110,46574.3,6480485.463
1631052000,46544.01,47029.28,46351.54,46840.76,14593705.43
1631055600,46839.79,47219.04,46494.5,46866.82,11031866.93
1631059200,46894.3,47142.27,46464,47058.38,5202421.911
1631062800,47086.88,47221.12,46751.24,47213.9,6536919.523
1631066400,47164.16,47386.72,47070.96,47090.73,5210017.072
1631070000,47096.57,47172.77,46269.16,46479.61,4524892.044
1631073600,46483.73,46848.73,46333,46424.88,3337823.428
1631077200,46472,46715.65,46024.97,46058.92,5942296.879
1631080800,46130.98,46411.22,45017.69,45162.36,18478265.63
1631084400,45233.97,45555.76,45039.31,45062.76,5804914.273
1631088000,45062.88,46044.63,44436.93,46021.34,16779934.24
1631091600,45979.66,46311.71,45760,46281.13,6493810.329
1631095200,46280.07,46585.29,45835,46473.05,6500647.414
1631098800,46462.34,46810.29,46370,46436.26,7750146.533
1631102400,46469.59,46681.32,46155.35,46280.81,5843450.632
1631106000,46330.27,46871.89,45677.49,46294.32,9179442.13
1631109600,46362.87,46378.71,45675,45860.49,6254872.267
1631113200,45831.54,46426.32,45787.77,46044.78,5360696.872
1631116800,46079.49,46547.03,45852.85,46458.95,2022042.333
1631120400,46449.29,46458.78,46017.06,46235.26,3537766.065
1631124000,46232.75,46520.25,46111.86,46520.25,2279309.967
1631127600,46524,46536.47,46253.82,46466.52,4451869.472
1631131200,46466.52,46470.5,45842.11,46062.33,5883562.835
1631134800,46064.02,46298.53,45951.35,46063.42,5294719.687
1631138400,46040.67,46805.76,45997.59,46615.48,6010326.425
1631142000,46612.99,46700.47,45980.69,46091.94,4042554.015
1631145600,46070.43,46369.42,45875.7,46369.42,5606805.54
1631149200,46315.99,46332.35,45913.7,46125.77,5413343.729
1631152800,46137.2,46285.06,45719.66,45746.27,3420566.561
1631156400,45790.37,46082.75,45550,46020.57,2809051.354
1631160000,45976.78,46324.62,45935.88,46172.92,2080611.875
1631163600,46156.05,46351.92,46060,46321.13,2453070.191
1631167200,46300,46401.87,46039.19,46195.35,3812832.244
1631170800,46134.51,46323.01,45900,46299.38,3774041.073
1631174400,46289.98,46562.56,46181.37,46300.17,5893532.443
1631178000,46300.77,46430.4,46135,46181.99,4455432.054
1631181600,46164.96,46209.07,45920.08,46181.37,3184641.338
1631185200,46160,46459.03,46101.65,46302.79,8681784.285
1631188800,46362.1,46782.81,45631.73,46671.3,12964257.03
1631192400,46696.65,47257.3,46669.29,46924.13,22779055.18
1631196000,46913.77,47199,46913.77,46944.88,3149204.216
1631199600,46998.07,47086.82,46734.37,47014.16,2650295.545
1631203200,47041.09,47419.95,46853.72,47214.61,4898474.481
1631206800,47232.02,47274.61,46767.89,46780.7,6112676.555
1631210400,46780.38,46838.87,46480.16,46644.63,5086004.439
1631214000,46653.87,46728.46,46492.17,46582.77,2471491.535
1631217600,46593.8,46657.51,46085,46278.26,2766359.786
1631221200,46250.6,46500.32,46229.03,46500.32,1900465.171
1631224800,46479.91,46575.43,46263.59,46525.35,2107878.94
1631228400,46514.42,46664.62,46310,46392.81,2341192.134
1631232000,46368.11,46710.43,46299.37,46618.04,2236847.646
1631235600,46597.29,47029.08,46578.71,46911.07,5688624.471
1631239200,46915.85,46951.31,46691.02,46692.74,1438834.738
1631242800,46690.94,46750.57,46469.43,46704.8,1609038.068
1631246400,46736.41,46821.16,46556.04,46590.37,2222093.471
1631250000,46552.33,46774.32,46333,46698.04,3613720.799
1631253600,46698.04,46724.5,46364.88,46407.18,1707018.1
1631257200,46381,46488.85,45901,46157.13,4106822.19
1631260800,46182.02,46366.68,45600.22,45989.38,8592182.697
1631264400,46020.06,46339.56,45750,46232.93,4738151.083
1631268000,46217.51,46389.14,46125.73,46243.96,4909773.893
1631271600,46228.17,46381,45960,46348.5,2793269.068
1631275200,46352.7,46488.85,45844.36,45932.68,4226673.53
1631278800,45916.41,46240.9,45625,45851.27,3821470.013
1631282400,45847.2,46056.21,44878.99,45085.19,18365441.45
1631286000,45133,45646.08,44738.28,45426.51,6648783.749
1631289600,45415.33,45558.01,45321.31,45489.89,2399159.395
1631293200,45489.89,45716,45392.66,45716,1503189.312
1631296800,45734.28,45839.4,45643.85,45723.78,2939946.057
1631300400,45722.94,45747.44,45500,45645.39,2365797.193
1631304000,45656.3,45836.24,45017.36,45073.01,4574089.875
1631307600,45050.92,45274.15,44125,44589.26,14864152.19
1631311200,44589.26,44885,44350,44479.62,2173809.575
1631314800,44426.78,44879.71,44250,44857.38,1656656.869
1631318400,44858.2,45262.37,44767.75,45219.59,2935315.697
1631322000,45210.99,45500.16,45176.69,45365.76,2103739.089
1631325600,45380.82,45468.54,45150,45270.13,2491926.86
1631329200,45292.18,45313.73,44869.28,45182.73,1288215.716
1631332800,45198.95,45467.22,45144.44,45302.14,1134282.543
1631336400,45324.69,45371.6,45018.32,45345.32,1372446.841
1631340000,45353.21,45444.2,45196.9,45277.24,979699.0106
1631343600,45280,45280,44791.97,44961.04,2941671.495
1631347200,45026.58,45197.17,44850,45127.4,1005572.328
1631350800,45143.31,45502.14,44969.92,45484.32,1174345.81
1631354400,45480.39,45721.88,45445.26,45679.5,2168761.373
1631358000,45671.95,45685.64,45497.3,45577.56,1696331.769
1631361600,45605.03,45769.41,45456.2,45590.38,1915546.189
1631365200,45573.61,45657.6,45399.41,45611.36,1112987.82
1631368800,45646.06,45781,45542.49,45689.26,1341387.169
1631372400,45714.55,45719.04,45519.03,45590.68,672633.1495
1631376000,45598.94,45993.32,45439.85,45906.64,2474203.589
1631379600,45890.65,45907.14,45633.63,45653.41,358551.758
1631383200,45653.41,45689.68,45513.36,45655.15,712633.0959
1631386800,45656.45,45713.94,45279.12,45373.69,6116280.133
1631390400,45334.7,45446.95,45135.49,45316.28,1379644.972
1631394000,45301.91,45458.37,45284.66,45410,1129157.866
1631397600,45390.65,45390.65,45025.7,45096.43,1197687.023
1631401200,45062,45237.5,44988.04,45176.66,1456469.948
1631404800,45162.96,45308.09,44792.62,44987.1,1230425.474
1631408400,44967.25,45027.33,44752.96,44940.26,1463360.313
1631412000,44951.71,45308.49,44930.08,45308.49,629333.7227
1631415600,45297.74,45362.89,45220,45340.32,1081432.323
1631419200,45350.97,45506.22,45257.5,45368.85,778726.5106
1631422800,45351.81,45502.5,45275.92,45379.78,1036448.222
1631426400,45403.91,45460.42,45150,45172.74,614602.5516
1631430000,45185.35,45415.93,45065.36,45380.6,838541.8886
1631433600,45358.82,46174.54,45320.07,46120.22,9509890.415
1631437200,46155.25,46208.06,45884.78,45894.28,1534784.876
1631440800,45894.28,45996.8,45760,45956.39,847417.2974
1631444400,45984.7,46098.83,45900,46078,613853.3056
1631448000,46119,46176.64,45969.51,46018.01,2765568.996
1631451600,46017.66,46278.38,45763.26,45952.73,1365080.748
1631455200,45962.23,46044.88,45865.48,45894.87,791910.8086
1631458800,45896.1,45981.91,45760,45921,615105.727
1631462400,45902.32,46134.81,45860,45896.79,4632576.749
1631466000,45913.47,45995.58,45839.62,45946.8,855639.2964
1631469600,45950.7,46000,45810,45899.09,1195749.941
1631473200,45915.13,45963.22,45785.07,45914.13,1071158.763
1631476800,45897.2,46194.65,45012.72,45117.75,5925588.889
1631480400,45007.83,45304,44899.53,45304,3133828.057
1631484000,45294.27,45769.41,45294.27,45769.41,1127106.013
1631487600,45794,46491.63,45794,46035,2766341.628
1631491200,46039.42,46291.84,45960,46050.99,1431215.907
1631494800,46035.35,46109.48,45147.14,45206.36,2984963.3
1631498400,45171.5,45279.6,44810,44972.93,2381871.151
1631502000,44951.13,45156.44,44575,44636.28,3860587.845
1631505600,44555.4,44800.47,44525,44744.42,2331696.13
1631509200,44701.03,44998.56,44350,44755.25,2600384.637
1631512800,44759.19,44923.38,44616.58,44841.17,2018578.851
1631516400,44787.14,44907.26,44180.82,44491.93,2742524.579
1631520000,44502.44,44586.6,44187.71,44418.01,2262499.801
1631523600,44429.31,44670.97,44370.35,44526.54,2768837.13
1631527200,44516.89,44775.8,44493,44709.4,2223578.258
1631530800,44694.82,44952.34,44200,44915.51,4937789.727
1631534400,44903.06,45010.1,44578.56,44653.65,3784342.155
1631538000,44651.96,46895.82,44566.24,46178.49,12536376.57
1631541600,46160,46232.79,43400,43985.84,32759316.72
1631545200,43944.33,44563.01,43900,44391.29,6013689.296
1631548800,44370.14,44488.36,44182.94,44455.71,1894520.373
1631552400,44461.68,44549,44334.35,44486.53,791641.6481
1631556000,44456,44744.48,44351.3,44723.42,4807062.69
1631559600,44749,44835.09,44626.64,44772.31,747186.1375
1631563200,44769.39,45261.4,44769.39,45190.26,2101606.497
1631566800,45223.78,45515.04,44938.19,45137.59,2706493.163
1631570400,45177.57,45241.02,44966.05,45075.91,1503391.133
1631574000,45118.49,45159.12,44822.73,44974.34,959427.3154
1631577600,44983.77,45332.38,44704.18,45189.32,2091115.117
1631581200,45231.71,45371.46,45112.39,45173.03,1387522.118
1631584800,45183.22,45200.48,44999.99,45042.34,731582.7396
1631588400,45042.34,45302.66,45042.34,45191.62,915430.7186
1631592000,45217.05,45334.09,45068.01,45101.35,1450355.556
1631595600,45106.55,45277.55,45065.65,45256.88,794590.9088
1631599200,45261.4,45714.5,45160.26,45639.21,3016259.896
1631602800,45644,45899,45637.85,45732,4014131.564
1631606400,45780.87,46069.12,45694,45984.11,2592901.816
1631610000,46003.78,46197.68,45746.19,45863.09,3121663.819
1631613600,45847.17,46097.68,45815.41,46060.07,2380082.464
1631617200,46058.71,46180.89,45879.32,46001.27,1723852.907
1631620800,46003.94,46609,45772.92,46555.58,6181767.379
1631624400,46600.21,46784.35,46355.81,46409.4,3922279.965
1631628000,46444.67,46587.59,46164.52,46583.25,7858506.003
1631631600,46583.25,46964.93,46583.25,46765.96,8392369.462
1631635200,46774.24,46874.31,46558.61,46619.43,1856285.808
1631638800,46601.29,46789.67,46485,46744.75,1103156.068
1631642400,46735.84,46758.38,46346.94,46515.29,2598823.619
1631646000,46501.99,46671.39,46451.3,46490.9,6482061.548
1631649600,46499.51,46969,46482.59,46837.83,2761823.78
1631653200,46823.57,46868.18,46392.77,46636.65,1678700.454
1631656800,46626.12,47251.92,46597.86,47197.17,6141829.127
1631660400,47196.63,47273.38,46906.54,47103.18,3016132.814
1631664000,47123.81,47380.5,46964.55,47170.63,2424839.462
1631667600,47177.77,47486.9,47028.02,47078.84,1931703.874
1631671200,47074.41,47239.27,47010,47205.54,1125281.981
1631674800,47181.63,47225.22,46977.92,47119.65,2537324.671
1631678400,47101.42,47152.53,46865.62,46877.68,2557129.558
1631682000,46875.62,47129.79,46828.82,46931.39,1810716.394
1631685600,46932.18,47042,46702.26,46963.56,1657631.074
1631689200,46951.44,47221.59,46900,47210.43,1852599.855
1631692800,47193.13,47339.71,47049.46,47085.41,2620155.343
1631696400,47080.34,47300,47052.03,47136.74,1763786.711
1631700000,47131.77,47738.58,47110.4,47640.93,5030183.898
1631703600,47632.02,47682.24,47366.89,47597.4,2696361.547
1631707200,47600,47686.3,47348.25,47420.51,1993312.701
1631710800,47442.19,47857.3,47365.32,47793.25,2869046.159
1631714400,47761.26,47916.73,47666.96,47890.66,3068559.968
1631718000,47893.66,48323.96,47822.89,48319,7754302.805
1631721600,48313.94,48455,48069.82,48080.01,3561635.523
1631725200,48086.02,48281.53,47962.81,48006.44,2895052.79
1631728800,48025.06,48088.2,47847.04,48065.16,1961558.22
1631732400,48054.41,48180.04,47974.85,48108.49,1376784.178
1631736000,48110.99,48210.3,47907.04,47952.09,2408004.206
1631739600,47946.7,48266.89,47921.85,48172.17,2663002.326
1631743200,48191.29,48329.18,48018.62,48307.63,1271169.583
1631746800,48317.13,48465.77,48026.21,48150.94,2499627.837
1631750400,48188.12,48222.63,47838.75,47920.48,5634287.596
1631754000,47899,48096.6,47869.34,47992.78,2393896.291
1631757600,47979.98,48107.17,47745.24,47934.87,1419029.317
1631761200,47940.77,47940.77,47344.01,47640.4,4043503.361
1631764800,47635.05,48505,47609.56,48334.5,4331479.631
1631768400,48316.44,48385.38,48194.63,48251.06,2643670.249
1631772000,48258.03,48448.68,48258.03,48378.49,1653901.81
1631775600,48378.49,48501.51,48340.75,48370.32,2034997.418
1631779200,48372.03,48372.03,48055.42,48113.33,3378958.931
1631782800,48095.25,48263.56,47885,47962.28,4371449.162
1631786400,47903.7,48067.38,47640,47814.72,3140406.957
1631790000,47845.72,48052.59,47760,47928.43,1540160.515
1631793600,47891.85,48183.36,47775.78,48063.39,3400017.613
1631797200,48081.4,48104.95,47446.57,47494.69,6890978.033
1631800800,47520.88,47724,47216.58,47607.01,6604135.234
1631804400,47596.09,48266.93,47438.63,48052.37,10935584.23
1631808000,48035.91,48186.85,47930.21,47979.86,2176244.755
1631811600,47979.81,48059.34,47354.73,47388.98,5676169.275
1631815200,47387.37,47670.84,47106.16,47670.84,4347243.118
1631818800,47674,47747.7,47446.1,47458.06,1559123.938
1631822400,47458.37,47539.22,47035,47078.08,7074333.459
1631826000,47129.3,47702.04,47122.79,47686.83,2149114.195
1631829600,47669.27,47774,47540.54,47646.32,1251318.518
1631833200,47642.02,47954.46,47602.49,47760.64,1497351.301
1631836800,47773.44,47892.66,47527.42,47538.33,1033107.429
1631840400,47581.31,48114.08,47471.8,48059.12,2754918
1631844000,48059.12,48083.14,47738.69,47774.08,898584.221
1631847600,47780.47,48078.95,47742.16,47916.07,1499621.613
1631851200,47909.27,48147.81,47785.75,48120.91,1115650.809
1631854800,48120.63,48179,47967.92,48046.1,944127.8091
1631858400,48075.1,48094.56,47835.44,48091.4,1118105.951
1631862000,48081.48,48150,47663.68,47730.24,4572439.63
1631865600,47744.05,47999.71,47676.76,47944.81,2001859.058
1631869200,47944.81,48000.4,47717.6,47742.5,5009811.033
1631872800,47741.23,47797.2,47330.86,47486.44,2698096.154
1631876400,47461.21,47767.69,47297.05,47424.02,5205760.767
1631880000,47415.75,47521.07,47235,47474.15,2462132.153
1631883600,47479.09,47479.09,47118.86,47266.25,3530582.889
1631887200,47263.61,47568.06,47232.78,47503.39,3910648.264
1631890800,47503.39,47635.79,47432.53,47531.4,1635095.748
1631894400,47542.35,47739.54,47349.58,47633.5,1686134.346
1631898000,47634.8,47689.94,47227.72,47264.15,3619512.608
1631901600,47229.52,47318.59,46712.14,47200.15,14738145.93
1631905200,47199.61,47563.92,47080.91,47485,2333317.762
1631908800,47515.32,47572.74,46968.94,46985.76,2497888.462
1631912400,46968.99,47279.05,46791.45,47223.14,2396585.866
1631916000,47267.75,47436.96,46928,46958.93,4496606.502
1631919600,46952.57,47329.37,46900,47305.18,1792295.998
1631923200,47316.21,47369,47052.9,47369,2220605.106
1631926800,47374,47687.89,47345.6,47623.81,1962077.492
1631930400,47642.5,47702.97,47520,47666.92,3829990.472
1631934000,47692.63,48000,47676.75,47944.8,3432755.804
1631937600,47944.8,48356.55,47933.83,48349.16,3351899.163
1631941200,48349.25,48783.1,48302.84,48681.01,6107776.748
1631944800,48676.24,48783.83,48521.13,48608.16,2928142.052
1631948400,48592.38,48740,48525.08,48631.51,2346032.521
1631952000,48645.9,48767.41,48596.77,48683.21,10358547.92
1631955600,48696.84,48834,48525,48646.8,4278187.832
1631959200,48648.44,48713.79,48561.91,48599.9,1867275.948
1631962800,48613.66,48672.46,48335,48342.81,2295603.05
1631966400,48400,48688.68,48272.75,48363.26,2100817.649
1631970000,48373.97,48562.89,48349.9,48456.97,2266409.258
1631973600,48459.67,48545.6,48391.74,48488.45,1417688.052
1631977200,48492.13,48558.96,48285,48443.07,1045442.98
1631980800,48437.2,48519.24,48182.17,48246.23,3775999.929
1631984400,48193.97,48392.45,48109,48365.37,2581228.561
1631988000,48340.11,48431.65,48254.67,48314.24,1907831.861
1631991600,48296.66,48313.7,48076.83,48271.63,1465183.141
1631995200,48254.4,48254.4,47810,48001.18,2978976.213
1631998800,47963.45,48111.5,47876,47902.92,2033251.935
1632002400,47882.59,48109.68,47846.13,48048.99,2453297.681
1632006000,48059.68,48397.69,47963.91,48326.74,1184695.849
1632009600,48307.05,48389.52,47903.85,47950.1,875018.5756
1632013200,47950.12,47950.12,47613.44,47882.16,2469827.656
1632016800,47867.54,48073,47785.17,48023.49,6153485.974
1632020400,48015.18,48054.44,47799.12,47865.94,1224654.896
1632024000,47861.37,48050.05,47773.5,47865.36,1223520.386
1632027600,47866.91,48042.27,47794.41,48042.27,669245.1122
1632031200,48057.71,48164.48,47892.41,48164.48,2582385.34
1632034800,48167.22,48214.59,47941.41,48184.29,673124.2705
1632038400,48168.36,48328.33,48164.61,48284.46,1396211.011
1632042000,48284.46,48340.48,48092.43,48144.51,1495389.352
1632045600,48130.24,48181.92,48069.02,48126.18,383259.6164
1632049200,48073.59,48073.59,47185,47338.48,6015845.166
1632052800,47302.9,47437.49,47085,47275.15,4005371.666
1632056400,47248.54,47404.27,47210.06,47345.56,778952.3236
1632060000,47340.09,47723.76,47299.05,47601,1268164.721
1632063600,47583.49,47789.1,47547.6,47674.86,640712.7709
1632067200,47647.59,47743.5,47520.69,47565.9,1534465.199
1632070800,47558.3,47665.88,47293.93,47372.47,1510638.445
1632074400,47372.47,47802.25,47294.28,47653.42,959964.4727
1632078000,47659.89,47750,47361.69,47391,779018.2961
1632081600,47374.04,47605.01,47262.74,47605.01,879910.4557
1632085200,47598,47670.57,47368.77,47468.69,1210712.734
1632088800,47468.56,47624.45,46860,47062.69,3906169.16
1632092400,47053.28,47369,46993.86,47245.25,4959282.912
1632096000,47257.86,47334.54,46800,47016.55,2177181.759
1632099600,46980,47284.32,46932.92,47254.58,2568597.214
1632103200,47237.19,47269.99,45783.85,45956.94,11128114.01
1632106800,45913.15,46066.12,45135.42,45559.81,22966403.55
1632110400,45516.7,45761.68,45332.38,45667.39,4176106.285
1632114000,45656.86,45840,45621.11,45740.33,2722653.04
1632117600,45740.33,45802.96,45443.11,45643.12,2376290.963
1632121200,45650,45794.29,44378.05,44817.56,8851070.787
1632124800,44805.25,45142.03,44636.41,45053.77,12770777.32
1632128400,45022,45178.68,44737,44817.2,3625740.288
1632132000,44864.1,45278.05,44292.76,44594.26,6474735.414
1632135600,44560.42,44600,43190,43704.88,14685757.48
1632139200,43718.8,44002.91,42453.97,43497.93,23490347.53
1632142800,43513.27,44152,43148.33,44072.22,17480553.98
1632146400,44031.72,44150.93,43696.65,43800,7009150.671
1632150000,43798.36,44014.06,43395.96,43844.04,4834134.769
